행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관,주최기관,전화번호,후원기관,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-09,2019-03-17,14:00,16:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-09,2019-03-17,18:00,20:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-10,2019-03-17,14:00,16:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-10,2019-03-17,18:00,20:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-12,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-13,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-14,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-15,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-16,2019-03-17,14:00,16:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-16,2019-03-17,18:00,20:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-17,2019-03-17,14:00,16:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-17,2019-03-17,18:00,20:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-23,2019-03-24,11:00,12:00,유료,극단D&CO,극단D&CO,1522-3772,,424,전석 무료,전체관람가,없음,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-23,2019-03-24,13:00,14:00,유료,극단D&CO,극단D&CO,1522-3772,,424,전석 무료,전체관람가,없음,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-23,2019-03-24,15:00,16:00,유료,극단D&CO,극단D&CO,1522-3772,,424,전석 무료,전체관람가,없음,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-23,2019-03-24,17:00,18:00,유료,극단D&CO,극단D&CO,1522-3772,,424,전석 무료,전체관람가,없음,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
대구컨템포러리무용단 창조와 융합시리즈 박춘수의 춤,봉산문화회관 스페이스라온,무용,2019-03-23,2019-03-23,19:00,20:00,유료,대구컨템포러리,대구컨템포러리,053-850-3199,,90,전석 10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-24,2019-03-24,13:00,14:00,유료,극단D&CO,극단D&CO,1522-3772,,424,전석 무료,전체관람가,없음,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-24,2019-03-24,15:30,16:30,유료,극단D&CO,극단D&CO,1522-3772,,424,전석 무료,전체관람가,없음,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
제36회 대구연극제 용을잡는 사람들,봉산문화회관 가온홀,연극,2019-03-27,2019-03-27,16:00,17:20,유료,대구연극협회,대구연극협회,053-255-2555,대구광역시+한국문화예술위원회+한국연극협회+대구광역시연합회,424,일반 20000원/학생10000원,만14세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
제36회 대구연극제 용을잡는 사람들,봉산문화회관 가온홀,연극,2019-03-27,2019-03-27,19:30,20:50,유료,대구연극협회,대구연극협회,053-255-2555,대구광역시+한국문화예술위원회+한국연극협회+대구광역시연합회,424,일반 20000원/학생10000원,만14세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 3월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2019-03-27,2019-03-27,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
제36회 대구연극제 툇마루가 있는 집,봉산문화회관 가온홀,연극,2019-03-29,2019-03-29,16:00,17:30,유료,대구연극협회,대구연극협회,053-255-2555,대구광역시+한국문화예술위원회+한국연극협회+대구광역시연합회,424,일반 20000원/학생10000원,전체관람가,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
제36회 대구연극제 툇마루가 있는 집,봉산문화회관 가온홀,연극,2019-03-29,2019-03-29,19:30,21:00,유료,대구연극협회,대구연극협회,053-255-2555,대구광역시+한국문화예술위원회+한국연극협회+대구광역시연합회,424,일반 20000원/학생10000원,전체관람가,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
제36회 대구연극제 낙원,봉산문화회관 가온홀,연극,2019-03-31,2019-03-31,15:00,16:20,유료,대구연극협회,대구연극협회,053-255-2555,대구광역시+한국문화예술위원회+한국연극협회+대구광역시연합회,424,일반 20000원/학생10000원,만14세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
제36회 대구연극제 낙원,봉산문화회관 가온홀,연극,2019-03-31,2019-03-31,18:00,19:20,유료,대구연극협회,대구연극협회,053-255-2555,대구광역시+한국문화예술위원회+한국연극협회+대구광역시연합회,424,일반 20000원/학생10000원,만14세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-03,2019-06-02,19:45,21:15,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-04,2019-06-02,19:45,21:15,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-05,2019-06-02,19:45,21:15,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
대구소리온합창단 제3회 정기연주회,봉산문화회관 가온홀,합창,2019-04-06,2019-04-06,19:00,20:30,유료,대구소리온합창단,대구소리온합창단,053-000-0000,,424,전석 10000원,전체관람가,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-06,2019-06-02,15:00,16:30,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-06,2019-06-02,18:00,19:30,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
배재혁의 그리운 봄,봉산문화회관 가온홀,대중음악,2019-04-07,2019-04-07,17:00,19:00,유료,배재혁,배재혁,053-000-0000,,424,전석 20000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-07,2019-06-02,15:00,16:30,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-09,2019-06-02,19:45,21:15,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-10,2019-06-02,19:45,21:15,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-11,2019-06-02,19:45,21:15,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
우수공연 시리즈Ⅰ 백건우 PIANO RECITAL 백건우 & 쇼팽,봉산문화회관 가온홀,클래식,2019-04-12,2019-04-12,19:30,21:00,유료,봉산문화회관,봉산문화회관,053-661-3521,,424,R석 70000원+S석 50000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-12,2019-06-02,19:45,21:15,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
달구벌~~~ 打 . 짓...박진미 2019,봉산문화회관 가온홀,무용,2019-04-13,2019-04-13,19:00,20:00,무료,박진미무용단,박진미무용단,053-000-0000,,424,전석무료,전체관람가,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-13,2019-06-02,15:00,16:30,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-13,2019-06-02,18:00,19:30,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
TOV와 함께하는 갈라콘서트 인연,봉산문화회관 가온홀,클래식,2019-04-14,2019-04-14,19:00,20:30,유료,디엠사운드,디엠사운드,053-000-0000,,424,전석 20000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-14,2019-06-02,15:00,16:30,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-16,2019-06-02,16:00,17:30,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 품바,봉산문화회관 스페이스라온,연극,2019-04-17,2019-06-02,19:45,21:15,유료,고도예술기획,고도예술기획,1566-7897,,90,전석 35000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
